;href;lat;long;name;name_reg;norm_name;norm_reg;oktmo;people;phone_code;post_ind;reg;square;timezone
1143;https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%B6%D0%BD%D0%B8%D0%B9_%D0%A2%D0%B0%D0%B3%D0%B8%D0%BB;57.91666667;59.96666667;Нижний Тагил;Свердловская область;Нижний Тагил;Свердловская;65751000001;355693;73435;;65.0;0.0;UTC+5
1144;https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BC%D0%B5%D0%BD%D1%81%D0%BA-%D0%A3%D1%80%D0%B0%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B9;56.4;61.93333333;Каменск-Уральский;Свердловская область;Каменск-Уральский;Свердловская;65740000001;169929;73439;;65.0;0.0;UTC+5
1145;https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%80%D0%B2%D0%BE%D1%83%D1%80%D0%B0%D0%BB%D1%8C%D1%81%D0%BA;56.91666667;59.95;Первоуральск;Свердловская область;Первоуральск;Свердловская;65753000001;124447;+7 3439[2];;65.0;0.0;UTC+5
1146;https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D0%BE%D0%B2_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);59.58333333;60.56666667;Серов;Свердловская область;Серов;Свердловская;65756000001;97762;734385;624XXX;65.0;0.0;UTC+5
1147;https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B2%D0%BE%D1%83%D1%80%D0%B0%D0%BB%D1%8C%D1%81%D0%BA;57.25;60.08333333;Новоуральск;Свердловская область;Новоуральск;Свердловская;65752000001;81577;734377;;65.0;0.0;UTC+5
1148;https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D1%80%D1%85%D0%BD%D1%8F%D1%8F_%D0%9F%D1%8B%D1%88%D0%BC%D0%B0;56.96666667;60.58333333;Верхняя Пышма;Свердловская область;Верхняя Пышма;Свердловская;65732000001;69117;734368;62409X;65.0;0.0;UTC+5
1149;https://ru.wikipedia.org/wiki/%D0%90%D1%81%D0%B1%D0%B5%D1%81%D1%82_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);57.01027778;61.45638889;Асбест;Свердловская область;Асбест;Свердловская;65730000001;64666;734365;;65.0;0.0;UTC+5
1150;https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%B2%D0%B4%D0%B0_(%D0%A1%D0%B2%D0%B5%D1%80%D0%B4%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);56.8;59.91666667;Ревда;Свердловская область;Ревда;Свердловская;65719000001;62632;734397;62328X;65.0;0.0;UTC+5
1151;https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BB%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B9;56.45;60.18333333;Полевской;Свердловская область;Полевской;Свердловская;65754000001;62259;734350;623380;65.0;0.0;UTC+5
1152;https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D1%82%D1%83%D1%80%D1%8C%D0%B8%D0%BD%D1%81%D0%BA;59.76666667;60.2;Краснотурьинск;Свердловская область;Краснотурьинск;Свердловская;65745000001;57514;734384;;65.0;0.0;UTC+5
1153;https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D1%91%D0%B7%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_(%D0%A1%D0%B2%D0%B5%D1%80%D0%B4%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);56.9;60.8;Берёзовский;Свердловская область;Березовский;Свердловская;65731000001;57194;734369;623700;65.0;0.0;UTC+5
1154;https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D1%81%D0%BD%D0%BE%D0%B9_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);58.63333333;59.78333333;Лесной;Свердловская область;Лесной;Свердловская;65749000001;49149;734342;;65.0;0.0;UTC+5
1155;https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D1%80%D1%85%D0%BD%D1%8F%D1%8F_%D0%A1%D0%B0%D0%BB%D0%B4%D0%B0;58.05;60.55;Верхняя Салда;Свердловская область;Верхняя Салда;Свердловская;65708000001;42733;734345;624760;65.0;0.0;UTC+5
1156;https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%87%D0%BA%D0%B0%D0%BD%D0%B0%D1%80;58.7;59.48333333;Качканар;Свердловская область;Качканар;Свердловская;65743000001;39338;734341;624350;65.0;0.0;UTC+5
1157;https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D1%83%D1%84%D0%B8%D0%BC%D1%81%D0%BA;56.61666667;57.76666667;Красноуфимск;Свердловская область;Красноуфимск;Свердловская;65747000001;38731;734394;623300;65.0;0.0;UTC+5
1158;https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B0%D0%BF%D0%B0%D0%B5%D0%B2%D1%81%D0%BA;57.85;61.7;Алапаевск;Свердловская область;Алапаевск;Свердловская;65728000001;37653;734346;;65.0;0.0;UTC+5
1159;https://ru.wikipedia.org/wiki/%D0%98%D1%80%D0%B1%D0%B8%D1%82;57.66666667;63.06666667;Ирбит;Свердловская область;Ирбит;Свердловская;65739000001;37443;734355;623850;65.0;0.0;UTC+5
1160;https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%B6;57.36666667;61.4;Реж;Свердловская область;Реж;Свердловская;65720000001;37420;734364;;65.0;0.0;UTC+5
1161;https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D1%85%D0%BE%D0%B9_%D0%9B%D0%BE%D0%B3_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);56.90583333;62.03416667;Сухой Лог;Свердловская область;Сухой Лог;Свердловская;65758000001;34018;734373;624800–624804;65.0;0.0;UTC+5
1162;https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%B2%D0%B4%D0%B0_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);58.05;65.26666667;Тавда;Свердловская область;Тавда;Свердловская;65723000001;33666;734360;623950, 623959;65.0;0.0;UTC+5
1163;https://ru.wikipedia.org/wiki/%D0%90%D1%80%D1%82%D1%91%D0%BC%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9;57.33638889;61.89194444;Артёмовский;Свердловская область;Артемовский;Свердловская;65703000001;30933;734363;623780;65.0;0.0;UTC+5
1164;https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);56.78333333;62.05;Богданович;Свердловская область;Богданович;Свердловская;65707000001;29311;734376;623530;65.0;0.0;UTC+5
1165;https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D1%88%D0%B2%D0%B0;58.28333333;59.73333333;Кушва;Свердловская область;Кушва;Свердловская;65748000001;28409;734344;624300–624303;65.0;0.0;UTC+5
1166;https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D1%80%D0%B5%D1%87%D0%BD%D1%8B%D0%B9_(%D0%A1%D0%B2%D0%B5%D1%80%D0%B4%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);56.81666667;61.31666667;Заречный;Свердловская область;Заречный;Свердловская;65737000001;27617;734377;624250;65.0;0.0;UTC+5
1167;https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%BF%D0%B8%D0%BD%D1%81%D0%BA;59.76666667;60.0;Карпинск;Свердловская область;Карпинск;Свердловская;65742000001;26957;734383;;65.0;0.0;UTC+5
1168;https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%B2%D0%B5%D1%80%D0%BE%D1%83%D1%80%D0%B0%D0%BB%D1%8C%D1%81%D0%BA;60.15;59.93333333;Североуральск;Свердловская область;Североуральск;Свердловская;65755000001;26543;734380;624480;65.0;0.0;UTC+5
1169;https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BC%D1%8B%D1%88%D0%BB%D0%BE%D0%B2;56.85;62.71666667;Камышлов;Свердловская область;Камышлов;Свердловская;65741000001;26538;734375;624860;65.0;0.0;UTC+5
1170;https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D0%B2%D1%8C%D1%8F%D0%BD%D1%81%D0%BA;57.48333333;60.2;Невьянск;Свердловская область;Невьянск;Свердловская;65714000001;23348;734356;;65.0;0.0;UTC+5
1171;https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D1%83%D1%80%D0%B0%D0%BB%D1%8C%D1%81%D0%BA;58.35;60.05;Красноуральск;Свердловская область;Красноуральск;Свердловская;65746000001;23142;734343;;65.0;0.0;UTC+5
1172;https://ru.wikipedia.org/wiki/%D0%A1%D1%80%D0%B5%D0%B4%D0%BD%D0%B5%D1%83%D1%80%D0%B0%D0%BB%D1%8C%D1%81%D0%BA;56.98333333;60.46666667;Среднеуральск;Свердловская область;Среднеуральск;Свердловская;65757000001;22896;+7 34368 (совпадает с кодом города Верхняя Пышма);;65.0;0.0;UTC+5
1173;https://ru.wikipedia.org/wiki/%D0%A1%D1%8B%D1%81%D0%B5%D1%80%D1%82%D1%8C_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);56.5;60.81666667;Сысерть;Свердловская область;Сысерть;Свердловская;65722000001;20962;734374;624022;65.0;0.0;UTC+5
1174;https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%B6%D0%BD%D1%8F%D1%8F_%D0%A2%D1%83%D1%80%D0%B0;58.62083333;59.84777778;Нижняя Тура;Свердловская область;Нижняя Тура;Свердловская;65715000001;20217;734342;624220, 624221, 624222;65.0;0.0;UTC+5
1175;https://ru.wikipedia.org/wiki/%D0%9A%D0%B8%D1%80%D0%BE%D0%B2%D0%B3%D1%80%D0%B0%D0%B4;57.43333333;60.06666667;Кировград;Свердловская область;Кировград;Свердловская;65744000001;19712;734357;624140;65.0;0.0;UTC+5
1176;https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%B6%D0%BD%D1%8F%D1%8F_%D0%A1%D0%B0%D0%BB%D0%B4%D0%B0;58.08333333;60.71666667;Нижняя Салда;Свердловская область;Нижняя Салда;Свердловская;65750000001;17380;734345;624740;65.0;0.0;UTC+5
1177;https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D0%B8%D0%BD%D1%81%D0%BA;58.03333333;63.7;Туринск;Свердловская область;Туринск;Свердловская;65726000001;17316;734349;623900-623905;65.0;0.0;UTC+5
1178;https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D1%84%D1%82%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9;57.08916667;61.67916667;Рефтинский;Свердловская область;Рефтинский;Свердловская;65763000051;16201;734365;624285;65.0;0.0;UTC+5
1179;https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%B3%D1%82%D1%8F%D1%80%D1%81%D0%BA;56.7;60.1;Дегтярск;Свердловская область;Дегтярск;Свердловская;65736000001;16141;734397;623270–623272;65.0;0.0;UTC+5
1180;https://ru.wikipedia.org/wiki/%D0%98%D0%B2%D0%B4%D0%B5%D0%BB%D1%8C;60.68333333;60.43333333;Ивдель;Свердловская область;Ивдель;Свердловская;65738000001;16090;734386;624590;65.0;0.0;UTC+5
1181;https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BB%D0%B8%D1%86%D0%B0_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);57.0125;63.72916667;Талица;Свердловская область;Талица;Свердловская;65724000001;15874;734371;;65.0;0.0;UTC+5
1182;https://ru.wikipedia.org/wiki/%D0%A1%D0%BC%D0%BE%D0%BB%D0%B5%D0%BD%D1%81%D0%BA;54.78277778;32.04527778;Смоленск;Смоленская область;Смоленск;Смоленская;66701000001;329853;74812;;66.0;0.0;UTC+3
1183;https://ru.wikipedia.org/wiki/%D0%92%D1%8F%D0%B7%D1%8C%D0%BC%D0%B0;55.21027778;34.285;Вязьма;Смоленская область;Вязьма;Смоленская;66605101001;53117;748131;;66.0;0.0;UTC+3
1184;https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D1%81%D0%BB%D0%B0%D0%B2%D0%BB%D1%8C;53.94916667;32.85694444;Рославль;Смоленская область;Рославль;Смоленская;66636101001;50870;748134;;66.0;0.0;UTC+3
1185;https://ru.wikipedia.org/wiki/%D0%AF%D1%80%D1%86%D0%B5%D0%B2%D0%BE;55.06666667;32.68333333;Ярцево;Смоленская область;Ярцево;Смоленская;66658101001;44740;748143;;66.0;0.0;UTC+3
1186;https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%84%D0%BE%D0%BD%D0%BE%D0%B2%D0%BE_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);55.1;33.25;Сафоново;Смоленская область;Сафоново;Смоленская;66641101001;42707;748142;;66.0;0.0;UTC+3
1187;https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B3%D0%B0%D1%80%D0%B8%D0%BD_(%D0%A1%D0%BC%D0%BE%D0%BB%D0%B5%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);55.55;35.0;Гагарин;Смоленская область;Гагарин;Смоленская;66608101001;29285;748135;;66.0;0.0;UTC+3
1188;https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D1%81%D0%BD%D0%BE%D0%B3%D0%BE%D1%80%D1%81%D0%BA;54.15305556;33.29027778;Десногорск;Смоленская область;Десногорск;Смоленская;66710000001;28103;748153;;66.0;0.0;UTC+3
1189;https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D1%80%D1%85%D0%BD%D0%B5%D0%B4%D0%BD%D0%B5%D0%BF%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9;54.98111111;33.34361111;Верхнеднепровский;Смоленская область;Верхнеднепровский;Смоленская;66614153051;11897;748144;215750;66.0;0.0;UTC+3
1190;https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%BE%D0%B1%D1%83%D0%B6;54.92;33.30777778;Дорогобуж;Смоленская область;Дорогобуж;Смоленская;66614101001;9966;748144;;66.0;0.0;UTC+3
1191;https://ru.wikipedia.org/wiki/%D0%A0%D1%83%D0%B4%D0%BD%D1%8F_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);54.95;31.06666667;Рудня;Смоленская область;Рудня;Смоленская;66638101001;9484;748141;;66.0;0.0;UTC+3
1192;https://ru.wikipedia.org/wiki/%D0%95%D0%BB%D1%8C%D0%BD%D1%8F;54.56666667;33.16666667;Ельня;Смоленская область;Ельня;Смоленская;66619101001;9168;748146;;66.0;0.0;UTC+3
1193;https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%87%D0%B8%D0%BD%D0%BE%D0%BA_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);54.4;32.45;Починок;Смоленская область;Починок;Смоленская;66633101001;8688;748149;;66.0;0.0;UTC+3
1194;https://ru.wikipedia.org/wiki/%D0%A1%D1%8B%D1%87%D1%91%D0%B2%D0%BA%D0%B0;55.83333333;34.28333333;Сычёвка;Смоленская область;Сычевка;Смоленская;66646101001;8228;748130;;66.0;0.0;UTC+3
1195;https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%BB%D0%B8%D0%B6;55.6;31.2;Велиж;Смоленская область;Велиж;Смоленская;66603101001;7016;748132;;66.0;0.0;UTC+3
1196;https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%BC%D0%B8%D0%B4%D0%BE%D0%B2_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);55.26666667;31.51666667;Демидов;Смоленская область;Демидов;Смоленская;66611101001;6289;748147;216240;66.0;0.0;UTC+3
1197;https://ru.wikipedia.org/wiki/%D0%9E%D0%B7%D1%91%D1%80%D0%BD%D1%8B%D0%B9_(%D0%A1%D0%BC%D0%BE%D0%BB%D0%B5%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);55.56666667;32.4;Озёрный;Смоленская область;Озерный;Смоленская;66616155051;5431;+7 (481) 66;216239;66.0;0.0;UTC+3
1198;https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%B2%D0%B0%D1%81%D1%82%D0%BE%D0%BF%D0%BE%D0%BB%D1%8C;44.6;33.53333333;Севастополь;Севастополь;Севастополь;Севастополь;67000000000;428753;+7 8692[10][К 1];;67.0;0.0;UTC+3
1199;https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2;52.71666667;41.43333333;Тамбов;Тамбовская область;Тамбов;Тамбовская;68701000001;290365;+7 4752;392000;68.0;0.0;UTC+3
1200;https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D1%87%D1%83%D1%80%D0%B8%D0%BD%D1%81%D0%BA;52.89222222;40.49277778;Мичуринск;Тамбовская область;Мичуринск;Тамбовская;68715000001;93690;747545;393760–393779;68.0;0.0;UTC+3
1201;https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D1%81%D0%BA%D0%B0%D0%B7%D0%BE%D0%B2%D0%BE;52.66666667;41.88333333;Рассказово;Тамбовская область;Рассказово;Тамбовская;68725000001;43758;747531;393250;68.0;0.0;UTC+3
1202;https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D1%80%D1%88%D0%B0%D0%BD%D1%81%D0%BA;53.45;41.8;Моршанск;Тамбовская область;Моршанск;Тамбовская;68720000001;39362;747533;393950-393960;68.0;0.0;UTC+3
1203;https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%82%D0%BE%D0%B2%D1%81%D0%BA_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);52.58333333;41.5;Котовск;Тамбовская область;Котовск;Тамбовская;68710000001;30353;747541;393194;68.0;0.0;UTC+3
1204;https://ru.wikipedia.org/wiki/%D0%A3%D0%B2%D0%B0%D1%80%D0%BE%D0%B2%D0%BE;51.98333333;42.26666667;Уварово;Тамбовская область;Уварово;Тамбовская;68730000001;24162;747558;;68.0;0.0;UTC+3
1205;https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%BE%D0%B8%D1%82%D0%B5%D0%BB%D1%8C_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);52.65277778;41.435;Строитель;Тамбовская область;Строитель;Тамбовская;68640499101;19300;74752;392526;68.0;0.0;UTC+3
1206;https://ru.wikipedia.org/wiki/%D0%9A%D0%B8%D1%80%D1%81%D0%B0%D0%BD%D0%BE%D0%B2;52.65;42.73333333;Кирсанов;Тамбовская область;Кирсанов;Тамбовская;68705000001;16682;747537;393360;68.0;0.0;UTC+3
1207;https://ru.wikipedia.org/wiki/%D0%96%D0%B5%D1%80%D0%B4%D0%B5%D0%B2%D0%BA%D0%B0;51.83333333;41.46666667;Жердевка;Тамбовская область;Жердевка;Тамбовская;68604101001;14296;747535;393670;68.0;0.0;UTC+3
1208;https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%80%D0%B2%D0%BE%D0%BC%D0%B0%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_(%D0%9F%D0%B5%D1%80%D0%B2%D0%BE%D0%BC%D0%B0%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD,_%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);53.2425;40.28666667;Первомайский;Тамбовская область;Первомайский;Тамбовская;68622151051;11742;747548;393700;68.0;0.0;UTC+3
1209;https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D1%81%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);53.23694444;41.37055556;Сосновка;Тамбовская область;Сосновка;Тамбовская;68634151051;8590;747532;393840;68.0;0.0;UTC+3
1210;https://ru.wikipedia.org/wiki/%D0%98%D0%BD%D0%B6%D0%B0%D0%B2%D0%B8%D0%BD%D0%BE;52.31666667;42.5;Инжавино;Тамбовская область;Инжавино;Тамбовская;68608151051;8501;747553;393310;68.0;0.0;UTC+3
1211;https://ru.wikipedia.org/wiki/%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%BA%D0%B0_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);52.88444444;40.78944444;Дмитриевка;Тамбовская область;Дмитриевка;Тамбовская;68620151051;7609;747536;393000;68.0;0.0;UTC+3
1212;https://ru.wikipedia.org/wiki/%D0%A2%D0%BE%D0%BA%D0%B0%D1%80%D1%91%D0%B2%D0%BA%D0%B0_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);51.99305556;41.16111111;Токарёвка;Тамбовская область;Токаревка;Тамбовская;68642151051;6676;747557;393550;68.0;0.0;UTC+3
1213;https://ru.wikipedia.org/wiki/%D0%9C%D1%83%D1%87%D0%BA%D0%B0%D0%BF%D1%81%D0%BA%D0%B8%D0%B9;51.85166667;42.4625;Мучкапский;Тамбовская область;Мучкапский;Тамбовская;68618151051;6473;747546;393570;68.0;0.0;UTC+3
1214;https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B0%D1%80%D0%BE%D1%8E%D1%80%D1%8C%D0%B5%D0%B2%D0%BE;53.31944444;40.70833333;Староюрьево;Тамбовская область;Староюрьево;Тамбовская;68636450101;6144;747543;393800;68.0;0.0;UTC+3
1215;https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%B2%D0%BE%D1%80%D0%BE%D0%BD%D0%B5%D0%B6%D1%81%D0%BA%D0%BE%D0%B5_(%D0%9C%D0%B8%D1%87%D1%83%D1%80%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD);52.87694444;40.55722222;Заворонежское;Тамбовская область;Заворонежское;Тамбовская;68612420101;6039;;393749;68.0;0.0;UTC+3
1216;https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D1%80%D0%B4%D0%BE%D0%B2%D0%BE_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);52.0875;40.77972222;Мордово;Тамбовская область;Мордово;Тамбовская;68614151051;5930;747542;;68.0;0.0;UTC+3
1217;https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5_(%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD,_%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);52.63333333;40.26194444;Петровское;Тамбовская область;Петровское;Тамбовская;68624440101;5710;;393070;68.0;0.0;UTC+3
1218;https://ru.wikipedia.org/wiki/%D0%97%D0%BD%D0%B0%D0%BC%D0%B5%D0%BD%D0%BA%D0%B0_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);52.41583333;41.44111111;Знаменка;Тамбовская область;Знаменка;Тамбовская;68606151051;5635;747552;393401;68.0;0.0;UTC+3
1219;https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BA%D1%80%D0%BE%D0%B2%D0%BE-%D0%9F%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B5;52.69222222;41.43555556;Покрово-Пригородное;Тамбовская область;Покрово-Пригородное;Тамбовская;68640465101;5454;;392524;68.0;0.0;UTC+3
1220;https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B2%D0%B0%D1%8F_%D0%9B%D1%8F%D0%B4%D0%B0;52.71555556;41.64416667;Новая Ляда;Тамбовская область;Новая Ляда;Тамбовская;68640158051;4950;7475;392515;68.0;0.0;UTC+3
1221;https://ru.wikipedia.org/wiki/%D0%A2%D0%BE%D0%BC%D1%81%D0%BA;56.48861111;84.95222222;Томск;Томская область;Томск;Томская;69701000001;572740;73822;;69.0;0.0;UTC+7
1222;https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%B2%D0%B5%D1%80%D1%81%D0%BA;56.6;84.85;Северск;Томская область;Северск;Томская;69741000001;108134;73823;;69.0;0.0;UTC+7
1223;https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%B5%D0%B6%D0%B5%D0%B2%D0%BE%D0%B9;60.73333333;77.58333333;Стрежевой;Томская область;Стрежевой;Томская;69710000001;41956;738259;636780;69.0;0.0;UTC+7
1224;https://ru.wikipedia.org/wiki/%D0%90%D1%81%D0%B8%D0%BD%D0%BE;57.0;86.15;Асино;Томская область;Асино;Томская;69608101001;24586;738241;;69.0;0.0;UTC+7
1225;https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D0%BF%D0%B0%D1%88%D0%B5%D0%B2%D0%BE;58.31666667;82.91666667;Колпашево;Томская область;Колпашево;Томская;69632101001;23127;738254;;69.0;0.0;UTC+7
1226;https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D1%8B%D0%B9_%D0%AF%D1%80_(%D0%92%D0%B5%D1%80%D1%85%D0%BD%D0%B5%D0%BA%D0%B5%D1%82%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD);58.4475;85.03611111;Белый Яр;Томская область;Белый Яр;Томская;69616151051;8112;738258;636500;69.0;0.0;UTC+7
1227;https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2%D0%BE_(%D0%A2%D0%BE%D0%BC%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);56.55;84.06666667;Мельниково;Томская область;Мельниково;Томская;69658485101;8048;738247;636131;69.0;0.0;UTC+7
